areaCode,areaName,areaType,date,age,rate,value
E92000001,England,nation,2022-02-14,6_to_17,110.1,8991
E92000001,England,nation,2022-02-14,85+,8187.4,115148
E92000001,England,nation,2022-02-14,65_to_84,2598.1,235323
E92000001,England,nation,2022-02-13,18_to_64,708.7,240900
E92000001,England,nation,2022-02-13,0_to_5,251.4,9875
E92000001,England,nation,2022-02-13,6_to_17,109.7,8960
E92000001,England,nation,2022-02-13,85+,8169.0,114890
E92000001,England,nation,2022-02-13,65_to_84,2593.4,234900
E92000001,England,nation,2022-02-12,18_to_64,707.7,240572
E92000001,England,nation,2022-02-12,0_to_5,250.5,9843
E92000001,England,nation,2022-02-12,6_to_17,109.4,8933
E92000001,England,nation,2022-02-12,85+,8150.7,114632
E92000001,England,nation,2022-02-12,65_to_84,2589.2,234516
E92000001,England,nation,2022-02-11,18_to_64,706.8,240276
E92000001,England,nation,2022-02-11,0_to_5,249.7,9809
E92000001,England,nation,2022-02-11,6_to_17,109.1,8910
E92000001,England,nation,2022-02-11,85+,8134.5,114404
E92000001,England,nation,2022-02-11,65_to_84,2584.7,234108
E92000001,England,nation,2022-02-10,18_to_64,705.8,239929
E92000001,England,nation,2022-02-10,0_to_5,248.8,9773
E92000001,England,nation,2022-02-10,6_to_17,108.7,8876
E92000001,England,nation,2022-02-10,85+,8120.0,114200
E92000001,England,nation,2022-02-10,65_to_84,2580.5,233733
E92000001,England,nation,2022-02-09,18_to_64,704.7,239549
E92000001,England,nation,2022-02-09,0_to_5,247.3,9717
E92000001,England,nation,2022-02-09,6_to_17,108.2,8836
E92000001,England,nation,2022-02-09,85+,8101.6,113942
E92000001,England,nation,2022-02-09,65_to_84,2575.7,233300
E92000001,England,nation,2022-02-08,18_to_64,703.4,239116
E92000001,England,nation,2022-02-08,0_to_5,246.1,9670
E92000001,England,nation,2022-02-08,6_to_17,107.8,8799
E92000001,England,nation,2022-02-08,85+,8081.9,113665
E92000001,England,nation,2022-02-08,65_to_84,2571.0,232874
E92000001,England,nation,2022-02-07,18_to_64,702.1,238663
E92000001,England,nation,2022-02-07,0_to_5,244.9,9622
E92000001,England,nation,2022-02-07,6_to_17,107.4,8766
E92000001,England,nation,2022-02-07,85+,8064.1,113415
E92000001,England,nation,2022-02-07,65_to_84,2565.7,232392
E92000001,England,nation,2022-02-06,18_to_64,700.9,238252
E92000001,England,nation,2022-02-06,0_to_5,243.6,9570
E92000001,England,nation,2022-02-06,6_to_17,106.9,8725
E92000001,England,nation,2022-02-06,85+,8045.8,113157
E92000001,England,nation,2022-02-06,65_to_84,2560.5,231920
E92000001,England,nation,2022-02-05,18_to_64,699.8,237873
E92000001,England,nation,2022-02-05,0_to_5,242.7,9534
E92000001,England,nation,2022-02-05,6_to_17,106.5,8694
E92000001,England,nation,2022-02-05,85+,8025.8,112875
E92000001,England,nation,2022-02-05,65_to_84,2555.2,231437
E92000001,England,nation,2022-02-04,18_to_64,698.7,237522
E92000001,England,nation,2022-02-04,0_to_5,241.4,9484
E92000001,England,nation,2022-02-04,6_to_17,106.2,8667
E92000001,England,nation,2022-02-04,85+,8007.6,112620
E92000001,England,nation,2022-02-04,65_to_84,2550.8,231043
E92000001,England,nation,2022-02-03,18_to_64,697.4,237077
E92000001,England,nation,2022-02-03,0_to_5,240.1,9433
E92000001,England,nation,2022-02-03,6_to_17,105.7,8633
E92000001,England,nation,2022-02-03,85+,7990.7,112382
E92000001,England,nation,2022-02-03,65_to_84,2546.2,230625
E92000001,England,nation,2022-02-02,18_to_64,696.1,236630
E92000001,England,nation,2022-02-02,0_to_5,238.4,9365
E92000001,England,nation,2022-02-02,6_to_17,105.1,8585
E92000001,England,nation,2022-02-02,85+,7972.2,112122
E92000001,England,nation,2022-02-02,65_to_84,2541.0,230156
E92000001,England,nation,2022-02-01,18_to_64,694.5,236075
E92000001,England,nation,2022-02-01,0_to_5,236.8,9302
E92000001,England,nation,2022-02-01,6_to_17,104.5,8533
E92000001,England,nation,2022-02-01,85+,7952.7,111848
E92000001,England,nation,2022-02-01,65_to_84,2535.4,229649
E92000001,England,nation,2022-01-31,18_to_64,692.8,235495
E92000001,England,nation,2022-01-31,0_to_5,234.9,9227
E92000001,England,nation,2022-01-31,6_to_17,103.9,8483
E92000001,England,nation,2022-01-31,85+,7930.5,111536
E92000001,England,nation,2022-01-31,65_to_84,2529.7,229129
E92000001,England,nation,2022-01-30,18_to_64,691.3,234985
E92000001,England,nation,2022-01-30,0_to_5,233.1,9156
E92000001,England,nation,2022-01-30,6_to_17,103.2,8428
E92000001,England,nation,2022-01-30,85+,7911.8,111273
E92000001,England,nation,2022-01-30,65_to_84,2523.6,228578
E92000001,England,nation,2022-01-29,18_to_64,690.0,234544
E92000001,England,nation,2022-01-29,0_to_5,231.4,9089
E92000001,England,nation,2022-01-29,6_to_17,102.7,8389
E92000001,England,nation,2022-01-29,85+,7894.1,111023
E92000001,England,nation,2022-01-29,65_to_84,2518.2,228092
E92000001,England,nation,2022-01-28,18_to_64,688.7,234102
E92000001,England,nation,2022-01-28,0_to_5,229.7,9025
E92000001,England,nation,2022-01-28,6_to_17,102.2,8348
E92000001,England,nation,2022-01-28,85+,7872.2,110716
E92000001,England,nation,2022-01-28,65_to_84,2513.0,227622
E92000001,England,nation,2022-01-27,18_to_64,687.3,233625
E92000001,England,nation,2022-01-27,0_to_5,227.9,8954
E92000001,England,nation,2022-01-27,6_to_17,101.6,8299
E92000001,England,nation,2022-01-27,85+,7852.9,110444
E92000001,England,nation,2022-01-27,65_to_84,2507.8,227149
E92000001,England,nation,2022-01-26,18_to_64,685.6,233058
E92000001,England,nation,2022-01-26,0_to_5,225.8,8872
E92000001,England,nation,2022-01-26,6_to_17,101.1,8253
E92000001,England,nation,2022-01-26,85+,7831.4,110141
E92000001,England,nation,2022-01-26,65_to_84,2502.3,226647
E92000001,England,nation,2022-01-25,18_to_64,683.8,232439
E92000001,England,nation,2022-01-25,0_to_5,224.0,8802
E92000001,England,nation,2022-01-25,6_to_17,100.3,8186
E92000001,England,nation,2022-01-25,85+,7805.8,109781
E92000001,England,nation,2022-01-25,65_to_84,2496.0,226077
E92000001,England,nation,2022-01-24,18_to_64,681.9,231793
E92000001,England,nation,2022-01-24,0_to_5,221.9,8718
E92000001,England,nation,2022-01-24,6_to_17,99.4,8115
E92000001,England,nation,2022-01-24,85+,7783.2,109463
E92000001,England,nation,2022-01-24,65_to_84,2489.8,225516
E92000001,England,nation,2022-01-23,18_to_64,680.1,231198
E92000001,England,nation,2022-01-23,0_to_5,220.3,8656
E92000001,England,nation,2022-01-23,6_to_17,98.6,8047
E92000001,England,nation,2022-01-23,85+,7762.8,109177
E92000001,England,nation,2022-01-23,65_to_84,2483.4,224935
E92000001,England,nation,2022-01-22,18_to_64,678.4,230622
E92000001,England,nation,2022-01-22,0_to_5,217.9,8559
E92000001,England,nation,2022-01-22,6_to_17,98.0,8003
E92000001,England,nation,2022-01-22,85+,7741.3,108874
E92000001,England,nation,2022-01-22,65_to_84,2477.7,224420
E92000001,England,nation,2022-01-21,18_to_64,677.1,230154
E92000001,England,nation,2022-01-21,0_to_5,216.5,8506
E92000001,England,nation,2022-01-21,6_to_17,97.5,7963
E92000001,England,nation,2022-01-21,85+,7723.1,108618
E92000001,England,nation,2022-01-21,65_to_84,2472.6,223960
E92000001,England,nation,2022-01-20,18_to_64,675.4,229584
E92000001,England,nation,2022-01-20,0_to_5,214.8,8440
E92000001,England,nation,2022-01-20,6_to_17,96.9,7908
E92000001,England,nation,2022-01-20,85+,7703.2,108338
E92000001,England,nation,2022-01-20,65_to_84,2467.3,223482
E92000001,England,nation,2022-01-19,18_to_64,673.6,228971
E92000001,England,nation,2022-01-19,0_to_5,212.6,8354
E92000001,England,nation,2022-01-19,6_to_17,96.2,7852
E92000001,England,nation,2022-01-19,85+,7679.8,108010
E92000001,England,nation,2022-01-19,65_to_84,2460.6,222867
E92000001,England,nation,2022-01-18,18_to_64,671.7,228325
E92000001,England,nation,2022-01-18,0_to_5,210.8,8282
E92000001,England,nation,2022-01-18,6_to_17,95.6,7802
E92000001,England,nation,2022-01-18,85+,7654.0,107647
E92000001,England,nation,2022-01-18,65_to_84,2453.4,222220
E92000001,England,nation,2022-01-17,18_to_64,669.7,227643
E92000001,England,nation,2022-01-17,0_to_5,208.9,8208
E92000001,England,nation,2022-01-17,6_to_17,94.7,7731
E92000001,England,nation,2022-01-17,85+,7631.1,107324
E92000001,England,nation,2022-01-17,65_to_84,2446.3,221576
E92000001,England,nation,2022-01-16,18_to_64,667.7,226959
E92000001,England,nation,2022-01-16,0_to_5,206.9,8127
E92000001,England,nation,2022-01-16,6_to_17,94.0,7678
E92000001,England,nation,2022-01-16,85+,7605.6,106966
E92000001,England,nation,2022-01-16,65_to_84,2439.3,220944
E92000001,England,nation,2022-01-15,18_to_64,665.6,226259
E92000001,England,nation,2022-01-15,0_to_5,204.9,8050
E92000001,England,nation,2022-01-15,6_to_17,93.5,7637
E92000001,England,nation,2022-01-15,85+,7580.2,106608
E92000001,England,nation,2022-01-15,65_to_84,2432.8,220352
E92000001,England,nation,2022-01-14,18_to_64,663.8,225660
E92000001,England,nation,2022-01-14,0_to_5,203.2,7982
E92000001,England,nation,2022-01-14,6_to_17,93.1,7602
E92000001,England,nation,2022-01-14,85+,7556.0,106268
E92000001,England,nation,2022-01-14,65_to_84,2426.6,219790
E92000001,England,nation,2022-01-13,18_to_64,662.0,225030
E92000001,England,nation,2022-01-13,0_to_5,201.9,7931
E92000001,England,nation,2022-01-13,6_to_17,92.5,7556
E92000001,England,nation,2022-01-13,85+,7531.4,105922
E92000001,England,nation,2022-01-13,65_to_84,2419.7,219171
E92000001,England,nation,2022-01-12,18_to_64,659.8,224283
E92000001,England,nation,2022-01-12,0_to_5,200.3,7868
E92000001,England,nation,2022-01-12,6_to_17,91.9,7500
E92000001,England,nation,2022-01-12,85+,7507.2,105582
E92000001,England,nation,2022-01-12,65_to_84,2411.9,218461
E92000001,England,nation,2022-01-11,18_to_64,657.6,223534
E92000001,England,nation,2022-01-11,0_to_5,198.9,7814
E92000001,England,nation,2022-01-11,6_to_17,91.4,7459
E92000001,England,nation,2022-01-11,85+,7479.6,105194
E92000001,England,nation,2022-01-11,65_to_84,2403.9,217738
E92000001,England,nation,2022-01-10,18_to_64,655.1,222674
E92000001,England,nation,2022-01-10,0_to_5,197.1,7743
E92000001,England,nation,2022-01-10,6_to_17,90.7,7409
E92000001,England,nation,2022-01-10,85+,7451.5,104799
E92000001,England,nation,2022-01-10,65_to_84,2395.6,216987
E92000001,England,nation,2022-01-09,18_to_64,652.5,221808
E92000001,England,nation,2022-01-09,0_to_5,194.8,7653
E92000001,England,nation,2022-01-09,6_to_17,90.1,7358
E92000001,England,nation,2022-01-09,85+,7422.6,104392
E92000001,England,nation,2022-01-09,65_to_84,2387.2,216221
E92000001,England,nation,2022-01-08,18_to_64,650.4,221087
E92000001,England,nation,2022-01-08,0_to_5,192.8,7575
E92000001,England,nation,2022-01-08,6_to_17,89.6,7315
E92000001,England,nation,2022-01-08,85+,7392.4,103968
E92000001,England,nation,2022-01-08,65_to_84,2379.3,215512
E92000001,England,nation,2022-01-07,18_to_64,648.1,220302
E92000001,England,nation,2022-01-07,0_to_5,191.0,7505
E92000001,England,nation,2022-01-07,6_to_17,89.0,7266
E92000001,England,nation,2022-01-07,85+,7368.1,103625
E92000001,England,nation,2022-01-07,65_to_84,2372.6,214897
E92000001,England,nation,2022-01-06,18_to_64,645.8,219533
E92000001,England,nation,2022-01-06,0_to_5,189.3,7438
E92000001,England,nation,2022-01-06,6_to_17,88.5,7222
E92000001,England,nation,2022-01-06,85+,7347.6,103338
E92000001,England,nation,2022-01-06,65_to_84,2365.9,214292
E92000001,England,nation,2022-01-05,18_to_64,643.3,218663
E92000001,England,nation,2022-01-05,0_to_5,187.4,7361
E92000001,England,nation,2022-01-05,6_to_17,87.8,7172
E92000001,England,nation,2022-01-05,85+,7325.3,103024
E92000001,England,nation,2022-01-05,65_to_84,2357.9,213571
E92000001,England,nation,2022-01-04,18_to_64,640.7,217799
E92000001,England,nation,2022-01-04,0_to_5,185.1,7270
E92000001,England,nation,2022-01-04,6_to_17,87.3,7130
E92000001,England,nation,2022-01-04,85+,7297.4,102631
E92000001,England,nation,2022-01-04,65_to_84,2349.6,212822
E92000001,England,nation,2022-01-03,18_to_64,638.0,216863
E92000001,England,nation,2022-01-03,0_to_5,182.9,7187
E92000001,England,nation,2022-01-03,6_to_17,86.8,7085
E92000001,England,nation,2022-01-03,85+,7271.0,102260
E92000001,England,nation,2022-01-03,65_to_84,2342.3,212156
E92000001,England,nation,2022-01-02,18_to_64,635.3,215954
E92000001,England,nation,2022-01-02,0_to_5,180.1,7077
E92000001,England,nation,2022-01-02,6_to_17,86.2,7038
E92000001,England,nation,2022-01-02,85+,7243.9,101879
E92000001,England,nation,2022-01-02,65_to_84,2333.8,211384
E92000001,England,nation,2022-01-01,18_to_64,632.9,215148
E92000001,England,nation,2022-01-01,0_to_5,178.2,7002
E92000001,England,nation,2022-01-01,6_to_17,85.7,6999
E92000001,England,nation,2022-01-01,85+,7218.7,101525
E92000001,England,nation,2022-01-01,65_to_84,2327.1,210777
E92000001,England,nation,2021-12-31,18_to_64,630.8,214427
E92000001,England,nation,2021-12-31,0_to_5,177.0,6952
E92000001,England,nation,2021-12-31,6_to_17,85.3,6961
E92000001,England,nation,2021-12-31,85+,7193.4,101168
E92000001,England,nation,2021-12-31,65_to_84,2319.9,210124
E92000001,England,nation,2021-12-30,18_to_64,628.6,213668
E92000001,England,nation,2021-12-30,0_to_5,175.0,6874
E92000001,England,nation,2021-12-30,6_to_17,84.9,6929
E92000001,England,nation,2021-12-30,85+,7172.9,100880
E92000001,England,nation,2021-12-30,65_to_84,2313.1,209510
E92000001,England,nation,2021-12-29,18_to_64,625.8,212731
E92000001,England,nation,2021-12-29,0_to_5,173.0,6797
E92000001,England,nation,2021-12-29,6_to_17,84.4,6893
E92000001,England,nation,2021-12-29,85+,7144.8,100485
E92000001,England,nation,2021-12-29,65_to_84,2305.7,208841
E92000001,England,nation,2021-12-28,18_to_64,622.6,211634
E92000001,England,nation,2021-12-28,0_to_5,170.8,6710
E92000001,England,nation,2021-12-28,6_to_17,83.9,6854
E92000001,England,nation,2021-12-28,85+,7118.3,100113
E92000001,England,nation,2021-12-28,65_to_84,2297.1,208066
E92000001,England,nation,2021-12-27,18_to_64,619.7,210649
E92000001,England,nation,2021-12-27,0_to_5,168.5,6618
E92000001,England,nation,2021-12-27,6_to_17,83.3,6801
E92000001,England,nation,2021-12-27,85+,7095.2,99788
E92000001,England,nation,2021-12-27,65_to_84,2290.2,207439
E92000001,England,nation,2021-12-26,18_to_64,617.1,209781
E92000001,England,nation,2021-12-26,0_to_5,166.8,6552
E92000001,England,nation,2021-12-26,6_to_17,82.8,6762
E92000001,England,nation,2021-12-26,85+,7076.1,99519
E92000001,England,nation,2021-12-26,65_to_84,2284.6,206930
E92000001,England,nation,2021-12-25,18_to_64,615.2,209122
E92000001,England,nation,2021-12-25,0_to_5,165.3,6493
E92000001,England,nation,2021-12-25,6_to_17,82.4,6730
E92000001,England,nation,2021-12-25,85+,7061.8,99318
E92000001,England,nation,2021-12-25,65_to_84,2279.9,206507
E92000001,England,nation,2021-12-24,18_to_64,613.6,208571
E92000001,England,nation,2021-12-24,0_to_5,164.0,6443
E92000001,England,nation,2021-12-24,6_to_17,82.0,6696
E92000001,England,nation,2021-12-24,85+,7047.0,99110
E92000001,England,nation,2021-12-24,65_to_84,2275.1,206068
E92000001,England,nation,2021-12-23,18_to_64,612.1,208066
E92000001,England,nation,2021-12-23,0_to_5,163.2,6411
E92000001,England,nation,2021-12-23,6_to_17,81.7,6671
E92000001,England,nation,2021-12-23,85+,7036.0,98955
E92000001,England,nation,2021-12-23,65_to_84,2271.7,205765
E92000001,England,nation,2021-12-22,18_to_64,610.2,207435
E92000001,England,nation,2021-12-22,0_to_5,162.1,6367
E92000001,England,nation,2021-12-22,6_to_17,81.4,6645
E92000001,England,nation,2021-12-22,85+,7023.2,98775
E92000001,England,nation,2021-12-22,65_to_84,2267.7,205398
E92000001,England,nation,2021-12-21,18_to_64,608.2,206755
E92000001,England,nation,2021-12-21,0_to_5,161.2,6332
E92000001,England,nation,2021-12-21,6_to_17,81.0,6611
E92000001,England,nation,2021-12-21,85+,7011.8,98615
E92000001,England,nation,2021-12-21,65_to_84,2264.0,205061
E92000001,England,nation,2021-12-20,18_to_64,606.6,206194
E92000001,England,nation,2021-12-20,0_to_5,160.1,6290
E92000001,England,nation,2021-12-20,6_to_17,80.4,6565
E92000001,England,nation,2021-12-20,85+,7000.9,98461
E92000001,England,nation,2021-12-20,65_to_84,2260.7,204766
E92000001,England,nation,2021-12-19,18_to_64,604.9,205637
E92000001,England,nation,2021-12-19,0_to_5,159.5,6266
E92000001,England,nation,2021-12-19,6_to_17,80.1,6536
E92000001,England,nation,2021-12-19,85+,6991.1,98324
E92000001,England,nation,2021-12-19,65_to_84,2257.2,204452
E92000001,England,nation,2021-12-18,18_to_64,603.5,205153
E92000001,England,nation,2021-12-18,0_to_5,158.8,6238
E92000001,England,nation,2021-12-18,6_to_17,79.8,6515
E92000001,England,nation,2021-12-18,85+,6981.9,98194
E92000001,England,nation,2021-12-18,65_to_84,2254.3,204189
E92000001,England,nation,2021-12-17,18_to_64,602.4,204784
E92000001,England,nation,2021-12-17,0_to_5,158.2,6215
E92000001,England,nation,2021-12-17,6_to_17,79.6,6500
E92000001,England,nation,2021-12-17,85+,6974.2,98086
E92000001,England,nation,2021-12-17,65_to_84,2251.9,203969
E92000001,England,nation,2021-12-16,18_to_64,601.3,204392
E92000001,England,nation,2021-12-16,0_to_5,157.6,6193
E92000001,England,nation,2021-12-16,6_to_17,79.4,6480
E92000001,England,nation,2021-12-16,85+,6967.2,97987
E92000001,England,nation,2021-12-16,65_to_84,2249.6,203760
E92000001,England,nation,2021-12-15,18_to_64,600.1,203977
E92000001,England,nation,2021-12-15,0_to_5,156.8,6160
E92000001,England,nation,2021-12-15,6_to_17,79.1,6456
E92000001,England,nation,2021-12-15,85+,6960.1,97887
E92000001,England,nation,2021-12-15,65_to_84,2247.4,203557
E92000001,England,nation,2021-12-14,18_to_64,598.8,203541
E92000001,England,nation,2021-12-14,0_to_5,155.8,6122
E92000001,England,nation,2021-12-14,6_to_17,78.8,6435
E92000001,England,nation,2021-12-14,85+,6954.3,97806
E92000001,England,nation,2021-12-14,65_to_84,2244.8,203328
E92000001,England,nation,2021-12-13,18_to_64,597.4,203075
E92000001,England,nation,2021-12-13,0_to_5,155.3,6101
E92000001,England,nation,2021-12-13,6_to_17,78.5,6413
E92000001,England,nation,2021-12-13,85+,6947.9,97716
E92000001,England,nation,2021-12-13,65_to_84,2242.4,203112
E92000001,England,nation,2021-12-12,18_to_64,596.2,202680
E92000001,England,nation,2021-12-12,0_to_5,154.7,6076
E92000001,England,nation,2021-12-12,6_to_17,78.3,6390
E92000001,England,nation,2021-12-12,85+,6940.6,97613
E92000001,England,nation,2021-12-12,65_to_84,2239.7,202864
E92000001,England,nation,2021-12-11,18_to_64,595.1,202284
E92000001,England,nation,2021-12-11,0_to_5,153.8,6042
E92000001,England,nation,2021-12-11,6_to_17,77.9,6359
E92000001,England,nation,2021-12-11,85+,6934.0,97520
E92000001,England,nation,2021-12-11,65_to_84,2237.3,202646
E92000001,England,nation,2021-12-10,18_to_64,593.9,201897
E92000001,England,nation,2021-12-10,0_to_5,153.3,6022
E92000001,England,nation,2021-12-10,6_to_17,77.7,6343
E92000001,England,nation,2021-12-10,85+,6927.3,97426
E92000001,England,nation,2021-12-10,65_to_84,2235.3,202467
E92000001,England,nation,2021-12-09,18_to_64,592.9,201530
E92000001,England,nation,2021-12-09,0_to_5,152.8,6002
E92000001,England,nation,2021-12-09,6_to_17,77.5,6326
E92000001,England,nation,2021-12-09,85+,6921.2,97341
E92000001,England,nation,2021-12-09,65_to_84,2232.9,202249
E92000001,England,nation,2021-12-08,18_to_64,591.7,201149
E92000001,England,nation,2021-12-08,0_to_5,151.9,5968
E92000001,England,nation,2021-12-08,6_to_17,77.2,6307
E92000001,England,nation,2021-12-08,85+,6913.0,97225
E92000001,England,nation,2021-12-08,65_to_84,2230.2,202000
E92000001,England,nation,2021-12-07,18_to_64,590.5,200744
E92000001,England,nation,2021-12-07,0_to_5,151.5,5953
E92000001,England,nation,2021-12-07,6_to_17,77.0,6283
E92000001,England,nation,2021-12-07,85+,6907.3,97145
E92000001,England,nation,2021-12-07,65_to_84,2227.6,201770
E92000001,England,nation,2021-12-06,18_to_64,589.2,200297
E92000001,England,nation,2021-12-06,0_to_5,151.1,5937
E92000001,England,nation,2021-12-06,6_to_17,76.7,6262
E92000001,England,nation,2021-12-06,85+,6901.3,97061
E92000001,England,nation,2021-12-06,65_to_84,2225.1,201539
E92000001,England,nation,2021-12-05,18_to_64,588.1,199910
E92000001,England,nation,2021-12-05,0_to_5,150.8,5925
E92000001,England,nation,2021-12-05,6_to_17,76.3,6231
E92000001,England,nation,2021-12-05,85+,6895.2,96975
E92000001,England,nation,2021-12-05,65_to_84,2222.7,201319
E92000001,England,nation,2021-12-04,18_to_64,587.0,199552
E92000001,England,nation,2021-12-04,0_to_5,150.2,5901
E92000001,England,nation,2021-12-04,6_to_17,76.0,6207
E92000001,England,nation,2021-12-04,85+,6889.8,96899
E92000001,England,nation,2021-12-04,65_to_84,2219.9,201073
E92000001,England,nation,2021-12-03,18_to_64,586.1,199215
E92000001,England,nation,2021-12-03,0_to_5,149.8,5884
E92000001,England,nation,2021-12-03,6_to_17,75.9,6193
E92000001,England,nation,2021-12-03,85+,6884.3,96821
E92000001,England,nation,2021-12-03,65_to_84,2217.8,200884
E92000001,England,nation,2021-12-02,18_to_64,585.1,198904
E92000001,England,nation,2021-12-02,0_to_5,149.0,5854
E92000001,England,nation,2021-12-02,6_to_17,75.5,6168
E92000001,England,nation,2021-12-02,85+,6878.8,96744
E92000001,England,nation,2021-12-02,65_to_84,2215.8,200703
E92000001,England,nation,2021-12-01,18_to_64,584.1,198536
E92000001,England,nation,2021-12-01,0_to_5,148.6,5839
E92000001,England,nation,2021-12-01,6_to_17,75.3,6148
E92000001,England,nation,2021-12-01,85+,6872.2,96651
E92000001,England,nation,2021-12-01,65_to_84,2213.4,200480
E92000001,England,nation,2021-11-30,18_to_64,583.0,198180
E92000001,England,nation,2021-11-30,0_to_5,148.1,5819
E92000001,England,nation,2021-11-30,6_to_17,75.0,6125
E92000001,England,nation,2021-11-30,85+,6866.5,96571
E92000001,England,nation,2021-11-30,65_to_84,2211.0,200261
E92000001,England,nation,2021-11-29,18_to_64,582.0,197838
E92000001,England,nation,2021-11-29,0_to_5,147.5,5796
E92000001,England,nation,2021-11-29,6_to_17,74.8,6106
E92000001,England,nation,2021-11-29,85+,6860.9,96493
E92000001,England,nation,2021-11-29,65_to_84,2208.4,200024
E92000001,England,nation,2021-11-28,18_to_64,581.0,197491
E92000001,England,nation,2021-11-28,0_to_5,147.2,5782
E92000001,England,nation,2021-11-28,6_to_17,74.6,6090
E92000001,England,nation,2021-11-28,85+,6853.2,96384
E92000001,England,nation,2021-11-28,65_to_84,2206.3,199841
E92000001,England,nation,2021-11-27,18_to_64,580.1,197188
E92000001,England,nation,2021-11-27,0_to_5,146.7,5765
E92000001,England,nation,2021-11-27,6_to_17,74.4,6074
E92000001,England,nation,2021-11-27,85+,6847.6,96305
E92000001,England,nation,2021-11-27,65_to_84,2204.2,199649
E92000001,England,nation,2021-11-26,18_to_64,579.2,196876
E92000001,England,nation,2021-11-26,0_to_5,146.4,5753
E92000001,England,nation,2021-11-26,6_to_17,74.1,6053
E92000001,England,nation,2021-11-26,85+,6842.6,96235
E92000001,England,nation,2021-11-26,65_to_84,2202.1,199455
E92000001,England,nation,2021-11-25,18_to_64,578.2,196542
E92000001,England,nation,2021-11-25,0_to_5,146.1,5740
E92000001,England,nation,2021-11-25,6_to_17,73.9,6031
E92000001,England,nation,2021-11-25,85+,6837.7,96166
E92000001,England,nation,2021-11-25,65_to_84,2200.1,199273
E92000001,England,nation,2021-11-24,18_to_64,577.2,196206
E92000001,England,nation,2021-11-24,0_to_5,145.6,5722
E92000001,England,nation,2021-11-24,6_to_17,73.6,6009
E92000001,England,nation,2021-11-24,85+,6832.6,96094
E92000001,England,nation,2021-11-24,65_to_84,2197.8,199071
E92000001,England,nation,2021-11-23,18_to_64,576.1,195821
E92000001,England,nation,2021-11-23,0_to_5,145.4,5711
E92000001,England,nation,2021-11-23,6_to_17,73.3,5982
E92000001,England,nation,2021-11-23,85+,6826.9,96014
E92000001,England,nation,2021-11-23,65_to_84,2195.1,198822
E92000001,England,nation,2021-11-22,18_to_64,575.2,195516
E92000001,England,nation,2021-11-22,0_to_5,145.0,5696
E92000001,England,nation,2021-11-22,6_to_17,72.9,5952
E92000001,England,nation,2021-11-22,85+,6821.3,95935
E92000001,England,nation,2021-11-22,65_to_84,2192.5,198592
E92000001,England,nation,2021-11-21,18_to_64,574.2,195199
E92000001,England,nation,2021-11-21,0_to_5,144.6,5682
E92000001,England,nation,2021-11-21,6_to_17,72.7,5934
E92000001,England,nation,2021-11-21,85+,6817.0,95875
E92000001,England,nation,2021-11-21,65_to_84,2190.4,198399
E92000001,England,nation,2021-11-20,18_to_64,573.3,194875
E92000001,England,nation,2021-11-20,0_to_5,144.1,5660
E92000001,England,nation,2021-11-20,6_to_17,72.5,5920
E92000001,England,nation,2021-11-20,85+,6811.4,95796
E92000001,England,nation,2021-11-20,65_to_84,2188.1,198190
E92000001,England,nation,2021-11-19,18_to_64,572.4,194588
E92000001,England,nation,2021-11-19,0_to_5,143.7,5645
E92000001,England,nation,2021-11-19,6_to_17,72.2,5895
E92000001,England,nation,2021-11-19,85+,6806.3,95725
E92000001,England,nation,2021-11-19,65_to_84,2185.8,197977
E92000001,England,nation,2021-11-18,18_to_64,571.6,194288
E92000001,England,nation,2021-11-18,0_to_5,143.3,5631
E92000001,England,nation,2021-11-18,6_to_17,72.0,5875
E92000001,England,nation,2021-11-18,85+,6799.9,95635
E92000001,England,nation,2021-11-18,65_to_84,2183.4,197764
E92000001,England,nation,2021-11-17,18_to_64,570.5,193921
E92000001,England,nation,2021-11-17,0_to_5,142.9,5615
E92000001,England,nation,2021-11-17,6_to_17,71.7,5857
E92000001,England,nation,2021-11-17,85+,6795.4,95571
E92000001,England,nation,2021-11-17,65_to_84,2180.8,197532
E92000001,England,nation,2021-11-16,18_to_64,569.4,193568
E92000001,England,nation,2021-11-16,0_to_5,142.6,5602
E92000001,England,nation,2021-11-16,6_to_17,71.6,5846
E92000001,England,nation,2021-11-16,85+,6790.5,95502
E92000001,England,nation,2021-11-16,65_to_84,2177.7,197251
E92000001,England,nation,2021-11-15,18_to_64,568.5,193235
E92000001,England,nation,2021-11-15,0_to_5,142.2,5585
E92000001,England,nation,2021-11-15,6_to_17,71.3,5825
E92000001,England,nation,2021-11-15,85+,6784.4,95417
E92000001,England,nation,2021-11-15,65_to_84,2174.9,196994
E92000001,England,nation,2021-11-14,18_to_64,567.4,192876
E92000001,England,nation,2021-11-14,0_to_5,141.7,5568
E92000001,England,nation,2021-11-14,6_to_17,71.1,5803
E92000001,England,nation,2021-11-14,85+,6780.0,95354
E92000001,England,nation,2021-11-14,65_to_84,2172.3,196760
E92000001,England,nation,2021-11-13,18_to_64,566.6,192607
E92000001,England,nation,2021-11-13,0_to_5,141.2,5548
E92000001,England,nation,2021-11-13,6_to_17,70.8,5778
E92000001,England,nation,2021-11-13,85+,6772.7,95252
E92000001,England,nation,2021-11-13,65_to_84,2169.4,196498
E92000001,England,nation,2021-11-12,18_to_64,565.7,192302
