areaCode,areaName,areaType,date,cumCasesBySpecimenDate,cumCasesBySpecimenDateRate,newCasesBySpecimenDate
N92000002,Northern Ireland,nation,2020-05-19,4086,215.6,67
N92000002,Northern Ireland,nation,2020-05-18,4019,212.0,45
N92000002,Northern Ireland,nation,2020-05-17,3974,209.7,34
N92000002,Northern Ireland,nation,2020-05-16,3940,207.9,32
N92000002,Northern Ireland,nation,2020-05-15,3908,206.2,54
N92000002,Northern Ireland,nation,2020-05-14,3854,203.3,65
N92000002,Northern Ireland,nation,2020-05-13,3789,199.9,79
N92000002,Northern Ireland,nation,2020-05-12,3710,195.7,90
N92000002,Northern Ireland,nation,2020-05-11,3620,191.0,81
N92000002,Northern Ireland,nation,2020-05-10,3539,186.7,64
N92000002,Northern Ireland,nation,2020-05-09,3475,183.3,57
N92000002,Northern Ireland,nation,2020-05-08,3418,180.3,69
N92000002,Northern Ireland,nation,2020-05-07,3349,176.7,108
N92000002,Northern Ireland,nation,2020-05-06,3241,171.0,90
N92000002,Northern Ireland,nation,2020-05-05,3151,166.2,75
N92000002,Northern Ireland,nation,2020-05-04,3076,162.3,77
N92000002,Northern Ireland,nation,2020-05-03,2999,158.2,59
N92000002,Northern Ireland,nation,2020-05-02,2940,155.1,95
N92000002,Northern Ireland,nation,2020-05-01,2845,150.1,105
N92000002,Northern Ireland,nation,2020-04-30,2740,144.6,110
N92000002,Northern Ireland,nation,2020-04-29,2630,138.7,89
N92000002,Northern Ireland,nation,2020-04-28,2541,134.1,71
N92000002,Northern Ireland,nation,2020-04-27,2470,130.3,76
N92000002,Northern Ireland,nation,2020-04-26,2394,126.3,47
N92000002,Northern Ireland,nation,2020-04-25,2347,123.8,55
N92000002,Northern Ireland,nation,2020-04-24,2292,120.9,90
N92000002,Northern Ireland,nation,2020-04-23,2202,116.2,78
N92000002,Northern Ireland,nation,2020-04-22,2124,112.1,112
N92000002,Northern Ireland,nation,2020-04-21,2012,106.1,141
N92000002,Northern Ireland,nation,2020-04-20,1871,98.7,114
N92000002,Northern Ireland,nation,2020-04-19,1757,92.7,47
N92000002,Northern Ireland,nation,2020-04-18,1710,90.2,90
N92000002,Northern Ireland,nation,2020-04-17,1620,85.5,171
N92000002,Northern Ireland,nation,2020-04-16,1449,76.4,141
N92000002,Northern Ireland,nation,2020-04-15,1308,69.0,138
N92000002,Northern Ireland,nation,2020-04-14,1170,61.7,102
N92000002,Northern Ireland,nation,2020-04-13,1068,56.3,108
N92000002,Northern Ireland,nation,2020-04-12,960,50.6,81
N92000002,Northern Ireland,nation,2020-04-11,879,46.4,68
N92000002,Northern Ireland,nation,2020-04-10,811,42.8,99
N92000002,Northern Ireland,nation,2020-04-09,712,37.6,104
N92000002,Northern Ireland,nation,2020-04-08,608,32.1,102
N92000002,Northern Ireland,nation,2020-04-07,506,26.7,134
N92000002,Northern Ireland,nation,2020-04-06,372,19.6,79
N92000002,Northern Ireland,nation,2020-04-05,293,15.5,13
N92000002,Northern Ireland,nation,2020-04-04,280,14.8,29
N92000002,Northern Ireland,nation,2020-04-03,251,13.2,40
N92000002,Northern Ireland,nation,2020-04-02,211,11.1,39
N92000002,Northern Ireland,nation,2020-04-01,172,9.1,25
N92000002,Northern Ireland,nation,2020-03-31,147,7.8,28
N92000002,Northern Ireland,nation,2020-03-30,119,6.3,21
N92000002,Northern Ireland,nation,2020-03-29,98,5.2,13
N92000002,Northern Ireland,nation,2020-03-28,85,4.5,24
N92000002,Northern Ireland,nation,2020-03-27,61,3.2,15
N92000002,Northern Ireland,nation,2020-03-26,46,2.4,6
N92000002,Northern Ireland,nation,2020-03-25,40,2.1,4
N92000002,Northern Ireland,nation,2020-03-24,36,1.9,5
N92000002,Northern Ireland,nation,2020-03-23,31,1.6,7
N92000002,Northern Ireland,nation,2020-03-22,24,1.3,0
N92000002,Northern Ireland,nation,2020-03-21,24,1.3,0
N92000002,Northern Ireland,nation,2020-03-20,24,1.3,0
N92000002,Northern Ireland,nation,2020-03-19,24,1.3,0
N92000002,Northern Ireland,nation,2020-03-18,24,1.3,0
N92000002,Northern Ireland,nation,2020-03-17,24,1.3,0
N92000002,Northern Ireland,nation,2020-03-16,24,1.3,0
N92000002,Northern Ireland,nation,2020-03-15,24,1.3,0
N92000002,Northern Ireland,nation,2020-03-14,24,1.3,0
N92000002,Northern Ireland,nation,2020-03-13,24,1.3,0
N92000002,Northern Ireland,nation,2020-03-12,24,1.3,0
N92000002,Northern Ireland,nation,2020-03-11,24,1.3,6
N92000002,Northern Ireland,nation,2020-03-10,18,0.9,3
N92000002,Northern Ireland,nation,2020-03-09,15,0.8,2
N92000002,Northern Ireland,nation,2020-03-08,13,0.7,1
N92000002,Northern Ireland,nation,2020-03-07,12,0.6,5
N92000002,Northern Ireland,nation,2020-03-06,7,0.4,3
N92000002,Northern Ireland,nation,2020-03-05,4,0.2,1
N92000002,Northern Ireland,nation,2020-03-04,3,0.2,0
N92000002,Northern Ireland,nation,2020-03-03,3,0.2,2
N92000002,Northern Ireland,nation,2020-03-02,1,0.1,0
N92000002,Northern Ireland,nation,2020-03-01,1,0.1,0
N92000002,Northern Ireland,nation,2020-02-29,1,0.1,0
N92000002,Northern Ireland,nation,2020-02-28,1,0.1,0
N92000002,Northern Ireland,nation,2020-02-27,1,0.1,0
N92000002,Northern Ireland,nation,2020-02-26,1,0.1,1
S92000003,Scotland,nation,2022-02-27,1390996,25448.2,3218
S92000003,Scotland,nation,2022-02-26,1387778,25389.3,4645
S92000003,Scotland,nation,2022-02-25,1383133,25304.3,5274
S92000003,Scotland,nation,2022-02-24,1377859,25207.8,5498
S92000003,Scotland,nation,2022-02-23,1372361,25107.2,6317
S92000003,Scotland,nation,2022-02-22,1366044,24991.7,6790
S92000003,Scotland,nation,2022-02-21,1359254,24867.4,7235
S92000003,Scotland,nation,2022-02-20,1352019,24735.1,5566
S92000003,Scotland,nation,2022-02-19,1346453,24633.2,4875
S92000003,Scotland,nation,2022-02-18,1341578,24544.1,5215
S92000003,Scotland,nation,2022-02-17,1336363,24448.6,6358
S92000003,Scotland,nation,2022-02-16,1330005,24332.3,6998
S92000003,Scotland,nation,2022-02-15,1323007,24204.3,7234
S92000003,Scotland,nation,2022-02-14,1315773,24072.0,6917
S92000003,Scotland,nation,2022-02-13,1308856,23945.4,5366
S92000003,Scotland,nation,2022-02-12,1303490,23847.2,4793
S92000003,Scotland,nation,2022-02-11,1298697,23759.5,5469
S92000003,Scotland,nation,2022-02-10,1293228,23659.5,5980
S92000003,Scotland,nation,2022-02-09,1287248,23550.1,7285
S92000003,Scotland,nation,2022-02-08,1279963,23416.8,7605
S92000003,Scotland,nation,2022-02-07,1272358,23277.7,6875
S92000003,Scotland,nation,2022-02-06,1265483,23151.9,5404
S92000003,Scotland,nation,2022-02-05,1260079,23053.0,4735
S92000003,Scotland,nation,2022-02-04,1255344,22966.4,5362
S92000003,Scotland,nation,2022-02-03,1249982,22868.3,6430
S92000003,Scotland,nation,2022-02-02,1243552,22750.7,7102
S92000003,Scotland,nation,2022-02-01,1236450,22620.7,7473
S92000003,Scotland,nation,2022-01-31,1228977,22484.0,7936
S92000003,Scotland,nation,2022-01-30,1221041,22338.8,6223
S92000003,Scotland,nation,2022-01-29,1214818,22225.0,4914
S92000003,Scotland,nation,2022-01-28,1209904,22135.1,5978
S92000003,Scotland,nation,2022-01-27,1203926,22025.7,6376
S92000003,Scotland,nation,2022-01-26,1197550,21909.1,7352
S92000003,Scotland,nation,2022-01-25,1190198,21774.6,7579
S92000003,Scotland,nation,2022-01-24,1182619,21635.9,8543
S92000003,Scotland,nation,2022-01-23,1174076,21479.6,6601
S92000003,Scotland,nation,2022-01-22,1167475,21358.9,5543
S92000003,Scotland,nation,2022-01-21,1161932,21257.4,6035
S92000003,Scotland,nation,2022-01-20,1155897,21147.0,6434
S92000003,Scotland,nation,2022-01-19,1149463,21029.3,7078
S92000003,Scotland,nation,2022-01-18,1142385,20899.8,7691
S92000003,Scotland,nation,2022-01-17,1134694,20759.1,8253
S92000003,Scotland,nation,2022-01-16,1126441,20608.1,6391
S92000003,Scotland,nation,2022-01-15,1120050,20491.2,5247
S92000003,Scotland,nation,2022-01-14,1114803,20395.2,5871
S92000003,Scotland,nation,2022-01-13,1108932,20287.8,6615
S92000003,Scotland,nation,2022-01-12,1102317,20166.8,6947
S92000003,Scotland,nation,2022-01-11,1095370,20039.7,7489
S92000003,Scotland,nation,2022-01-10,1087881,19902.7,8471
S92000003,Scotland,nation,2022-01-09,1079410,19747.7,6942
S92000003,Scotland,nation,2022-01-08,1072468,19620.7,6550
S92000003,Scotland,nation,2022-01-07,1065918,19500.9,8243
S92000003,Scotland,nation,2022-01-06,1057675,19350.1,12611
S92000003,Scotland,nation,2022-01-05,1045064,19119.4,20511
S92000003,Scotland,nation,2022-01-04,1024553,18744.1,17859
S92000003,Scotland,nation,2022-01-03,1006694,18417.4,17744
S92000003,Scotland,nation,2022-01-02,988950,18092.8,14302
S92000003,Scotland,nation,2022-01-01,974648,17831.1,6792
S92000003,Scotland,nation,2021-12-31,967856,17706.8,16158
S92000003,Scotland,nation,2021-12-30,951698,17411.2,20168
S92000003,Scotland,nation,2021-12-29,931530,17042.3,21425
S92000003,Scotland,nation,2021-12-28,910105,16650.3,18264
S92000003,Scotland,nation,2021-12-27,891841,16316.2,17293
S92000003,Scotland,nation,2021-12-26,874548,15999.8,6976
S92000003,Scotland,nation,2021-12-25,867572,15872.2,4517
S92000003,Scotland,nation,2021-12-24,863055,15789.5,8942
S92000003,Scotland,nation,2021-12-23,854113,15625.9,11326
S92000003,Scotland,nation,2021-12-22,842787,15418.7,10902
S92000003,Scotland,nation,2021-12-21,831885,15219.3,9736
S92000003,Scotland,nation,2021-12-20,822149,15041.1,8089
S92000003,Scotland,nation,2021-12-19,814060,14893.2,5273
S92000003,Scotland,nation,2021-12-18,808787,14796.7,4918
S92000003,Scotland,nation,2021-12-17,803869,14706.7,5600
S92000003,Scotland,nation,2021-12-16,798269,14604.3,6269
S92000003,Scotland,nation,2021-12-15,792000,14489.6,6845
S92000003,Scotland,nation,2021-12-14,785155,14364.3,6259
S92000003,Scotland,nation,2021-12-13,778896,14249.8,5602
S92000003,Scotland,nation,2021-12-12,773294,14147.3,3327
S92000003,Scotland,nation,2021-12-11,769967,14086.5,3232
S92000003,Scotland,nation,2021-12-10,766735,14027.4,3722
S92000003,Scotland,nation,2021-12-09,763013,13959.3,3963
S92000003,Scotland,nation,2021-12-08,759050,13886.8,4125
S92000003,Scotland,nation,2021-12-07,754925,13811.3,3720
S92000003,Scotland,nation,2021-12-06,751205,13743.2,3765
S92000003,Scotland,nation,2021-12-05,747440,13674.4,2485
S92000003,Scotland,nation,2021-12-04,744955,13628.9,2123
S92000003,Scotland,nation,2021-12-03,742832,13590.0,2641
S92000003,Scotland,nation,2021-12-02,740191,13541.7,2928
S92000003,Scotland,nation,2021-12-01,737263,13488.2,3094
S92000003,Scotland,nation,2021-11-30,734169,13431.6,3295
S92000003,Scotland,nation,2021-11-29,730874,13371.3,3457
S92000003,Scotland,nation,2021-11-28,727417,13308.0,2331
S92000003,Scotland,nation,2021-11-27,725086,13265.4,1884
S92000003,Scotland,nation,2021-11-26,723202,13230.9,2236
S92000003,Scotland,nation,2021-11-25,720966,13190.0,2492
S92000003,Scotland,nation,2021-11-24,718474,13144.4,2896
S92000003,Scotland,nation,2021-11-23,715578,13091.4,2882
S92000003,Scotland,nation,2021-11-22,712696,13038.7,3161
S92000003,Scotland,nation,2021-11-21,709535,12980.9,2175
S92000003,Scotland,nation,2021-11-20,707360,12941.1,2214
S92000003,Scotland,nation,2021-11-19,705146,12900.6,2785
S92000003,Scotland,nation,2021-11-18,702361,12849.6,2992
S92000003,Scotland,nation,2021-11-17,699369,12794.9,3318
S92000003,Scotland,nation,2021-11-16,696051,12734.2,3280
S92000003,Scotland,nation,2021-11-15,692771,12674.2,3643
S92000003,Scotland,nation,2021-11-14,689128,12607.5,2423
S92000003,Scotland,nation,2021-11-13,686705,12563.2,2321
S92000003,Scotland,nation,2021-11-12,684384,12520.7,2856
S92000003,Scotland,nation,2021-11-11,681528,12468.5,3216
S92000003,Scotland,nation,2021-11-10,678312,12409.7,3295
S92000003,Scotland,nation,2021-11-09,675017,12349.4,3458
S92000003,Scotland,nation,2021-11-08,671559,12286.1,3824
S92000003,Scotland,nation,2021-11-07,667735,12216.2,2301
S92000003,Scotland,nation,2021-11-06,665434,12174.1,2225
S92000003,Scotland,nation,2021-11-05,663209,12133.4,2781
S92000003,Scotland,nation,2021-11-04,660428,12082.5,2797
S92000003,Scotland,nation,2021-11-03,657631,12031.3,2983
S92000003,Scotland,nation,2021-11-02,654648,11976.7,3046
S92000003,Scotland,nation,2021-11-01,651602,11921.0,3299
S92000003,Scotland,nation,2021-10-31,648303,11860.6,2071
S92000003,Scotland,nation,2021-10-30,646232,11822.8,2029
S92000003,Scotland,nation,2021-10-29,644203,11785.6,2547
S92000003,Scotland,nation,2021-10-28,641656,11739.0,2497
S92000003,Scotland,nation,2021-10-27,639159,11693.4,2651
S92000003,Scotland,nation,2021-10-26,636508,11644.9,2917
S92000003,Scotland,nation,2021-10-25,633591,11591.5,3296
S92000003,Scotland,nation,2021-10-24,630295,11531.2,2319
S92000003,Scotland,nation,2021-10-23,627976,11488.8,2132
S92000003,Scotland,nation,2021-10-22,625844,11449.8,2444
S92000003,Scotland,nation,2021-10-21,623400,11405.0,2536
S92000003,Scotland,nation,2021-10-20,620864,11358.7,2840
S92000003,Scotland,nation,2021-10-19,618024,11306.7,2764
S92000003,Scotland,nation,2021-10-18,615260,11256.1,2950
S92000003,Scotland,nation,2021-10-17,612310,11202.2,2299
S92000003,Scotland,nation,2021-10-16,610011,11160.1,2149
S92000003,Scotland,nation,2021-10-15,607862,11120.8,2568
S92000003,Scotland,nation,2021-10-14,605294,11073.8,2673
S92000003,Scotland,nation,2021-10-13,602621,11024.9,2631
S92000003,Scotland,nation,2021-10-12,599990,10976.8,2621
S92000003,Scotland,nation,2021-10-11,597369,10928.8,2813
S92000003,Scotland,nation,2021-10-10,594556,10877.4,1879
S92000003,Scotland,nation,2021-10-09,592677,10843.0,2129
S92000003,Scotland,nation,2021-10-08,590548,10804.0,2279
S92000003,Scotland,nation,2021-10-07,588269,10762.3,2593
S92000003,Scotland,nation,2021-10-06,585676,10714.9,2638
S92000003,Scotland,nation,2021-10-05,583038,10666.6,2831
S92000003,Scotland,nation,2021-10-04,580207,10614.8,2945
S92000003,Scotland,nation,2021-10-03,577262,10561.0,1979
S92000003,Scotland,nation,2021-10-02,575283,10524.8,1860
S92000003,Scotland,nation,2021-10-01,573423,10490.7,2040
S92000003,Scotland,nation,2021-09-30,571383,10453.4,2361
S92000003,Scotland,nation,2021-09-29,569022,10410.2,2586
S92000003,Scotland,nation,2021-09-28,566436,10362.9,3175
S92000003,Scotland,nation,2021-09-27,563261,10304.8,3112
S92000003,Scotland,nation,2021-09-26,560149,10247.9,2135
S92000003,Scotland,nation,2021-09-25,558014,10208.8,2125
S92000003,Scotland,nation,2021-09-24,555889,10169.9,2698
S92000003,Scotland,nation,2021-09-23,553191,10120.6,3096
S92000003,Scotland,nation,2021-09-22,550095,10063.9,3488
S92000003,Scotland,nation,2021-09-21,546607,10000.1,3780
S92000003,Scotland,nation,2021-09-20,542827,9931.0,3991
S92000003,Scotland,nation,2021-09-19,538836,9858.0,2781
S92000003,Scotland,nation,2021-09-18,536055,9807.1,2604
S92000003,Scotland,nation,2021-09-17,533451,9759.4,3353
S92000003,Scotland,nation,2021-09-16,530098,9698.1,3556
S92000003,Scotland,nation,2021-09-15,526542,9633.0,4050
S92000003,Scotland,nation,2021-09-14,522492,9558.9,4745
S92000003,Scotland,nation,2021-09-13,517747,9472.1,5053
S92000003,Scotland,nation,2021-09-12,512694,9379.7,3353
S92000003,Scotland,nation,2021-09-11,509341,9318.3,3616
S92000003,Scotland,nation,2021-09-10,505725,9252.2,4757
S92000003,Scotland,nation,2021-09-09,500968,9165.2,5516
S92000003,Scotland,nation,2021-09-08,495452,9064.3,6209
S92000003,Scotland,nation,2021-09-07,489243,8950.7,6658
S92000003,Scotland,nation,2021-09-06,482585,8828.9,7086
S92000003,Scotland,nation,2021-09-05,475499,8699.2,4900
S92000003,Scotland,nation,2021-09-04,470599,8609.6,4986
S92000003,Scotland,nation,2021-09-03,465613,8518.3,6130
S92000003,Scotland,nation,2021-09-02,459483,8406.2,7526
S92000003,Scotland,nation,2021-09-01,451957,8268.5,7491
S92000003,Scotland,nation,2021-08-31,444466,8131.5,6957
S92000003,Scotland,nation,2021-08-30,437509,8004.2,6519
S92000003,Scotland,nation,2021-08-29,430990,7884.9,4431
S92000003,Scotland,nation,2021-08-28,426559,7803.9,4736
S92000003,Scotland,nation,2021-08-27,421823,7717.2,6020
S92000003,Scotland,nation,2021-08-26,415803,7607.1,7223
S92000003,Scotland,nation,2021-08-25,408580,7474.9,6824
S92000003,Scotland,nation,2021-08-24,401756,7350.1,5597
S92000003,Scotland,nation,2021-08-23,396159,7247.7,5518
S92000003,Scotland,nation,2021-08-22,390641,7146.7,3646
S92000003,Scotland,nation,2021-08-21,386995,7080.0,3030
S92000003,Scotland,nation,2021-08-20,383965,7024.6,3421
S92000003,Scotland,nation,2021-08-19,380544,6962.0,3711
S92000003,Scotland,nation,2021-08-18,376833,6894.1,3704
S92000003,Scotland,nation,2021-08-17,373129,6826.4,3362
S92000003,Scotland,nation,2021-08-16,369767,6764.9,2746
S92000003,Scotland,nation,2021-08-15,367021,6714.6,1628
S92000003,Scotland,nation,2021-08-14,365393,6684.8,1471
S92000003,Scotland,nation,2021-08-13,363922,6657.9,1523
S92000003,Scotland,nation,2021-08-12,362399,6630.1,1391
S92000003,Scotland,nation,2021-08-11,361008,6604.6,1567
S92000003,Scotland,nation,2021-08-10,359441,6575.9,1518
S92000003,Scotland,nation,2021-08-09,357923,6548.2,1489
S92000003,Scotland,nation,2021-08-08,356434,6520.9,1040
S92000003,Scotland,nation,2021-08-07,355394,6501.9,941
S92000003,Scotland,nation,2021-08-06,354453,6484.7,1256
S92000003,Scotland,nation,2021-08-05,353197,6461.7,1330
S92000003,Scotland,nation,2021-08-04,351867,6437.4,1293
S92000003,Scotland,nation,2021-08-03,350574,6413.7,1366
S92000003,Scotland,nation,2021-08-02,349208,6388.7,1322
S92000003,Scotland,nation,2021-08-01,347886,6364.5,873
S92000003,Scotland,nation,2021-07-31,347013,6348.6,769
S92000003,Scotland,nation,2021-07-30,346244,6334.5,1034
S92000003,Scotland,nation,2021-07-29,345210,6315.6,1171
S92000003,Scotland,nation,2021-07-28,344039,6294.2,1286
S92000003,Scotland,nation,2021-07-27,342753,6270.6,1353
S92000003,Scotland,nation,2021-07-26,341400,6245.9,1372
S92000003,Scotland,nation,2021-07-25,340028,6220.8,942
S92000003,Scotland,nation,2021-07-24,339086,6203.5,954
S92000003,Scotland,nation,2021-07-23,338132,6186.1,1277
S92000003,Scotland,nation,2021-07-22,336855,6162.7,1378
S92000003,Scotland,nation,2021-07-21,335477,6137.5,1573
S92000003,Scotland,nation,2021-07-20,333904,6108.7,1598
S92000003,Scotland,nation,2021-07-19,332306,6079.5,1908
S92000003,Scotland,nation,2021-07-18,330398,6044.6,1385
S92000003,Scotland,nation,2021-07-17,329013,6019.3,1400
S92000003,Scotland,nation,2021-07-16,327613,5993.7,1749
S92000003,Scotland,nation,2021-07-15,325864,5961.7,1963
S92000003,Scotland,nation,2021-07-14,323901,5925.7,2194
S92000003,Scotland,nation,2021-07-13,321707,5885.6,2444
S92000003,Scotland,nation,2021-07-12,319263,5840.9,2577
S92000003,Scotland,nation,2021-07-11,316686,5793.7,1881
S92000003,Scotland,nation,2021-07-10,314805,5759.3,1812
S92000003,Scotland,nation,2021-07-09,312993,5726.2,2382
S92000003,Scotland,nation,2021-07-08,310611,5682.6,2729
S92000003,Scotland,nation,2021-07-07,307882,5632.7,2896
S92000003,Scotland,nation,2021-07-06,304986,5579.7,3091
S92000003,Scotland,nation,2021-07-05,301895,5523.1,3378
S92000003,Scotland,nation,2021-07-04,298517,5461.3,2407
S92000003,Scotland,nation,2021-07-03,296110,5417.3,2509
S92000003,Scotland,nation,2021-07-02,293601,5371.4,3079
S92000003,Scotland,nation,2021-07-01,290522,5315.1,3429
S92000003,Scotland,nation,2021-06-30,287093,5252.3,3907
S92000003,Scotland,nation,2021-06-29,283186,5180.9,3873
S92000003,Scotland,nation,2021-06-28,279313,5110.0,3922
S92000003,Scotland,nation,2021-06-27,275391,5038.3,2511
S92000003,Scotland,nation,2021-06-26,272880,4992.3,2292
S92000003,Scotland,nation,2021-06-25,270588,4950.4,2619
S92000003,Scotland,nation,2021-06-24,267969,4902.5,2947
S92000003,Scotland,nation,2021-06-23,265022,4848.6,2891
S92000003,Scotland,nation,2021-06-22,262131,4795.7,3243
S92000003,Scotland,nation,2021-06-21,258888,4736.3,3019
S92000003,Scotland,nation,2021-06-20,255869,4681.1,1548
S92000003,Scotland,nation,2021-06-19,254321,4652.8,997
S92000003,Scotland,nation,2021-06-18,253324,4634.5,1231
S92000003,Scotland,nation,2021-06-17,252093,4612.0,1164
S92000003,Scotland,nation,2021-06-16,250929,4590.7,1265
S92000003,Scotland,nation,2021-06-15,249664,4567.6,1279
S92000003,Scotland,nation,2021-06-14,248385,4544.2,1130
S92000003,Scotland,nation,2021-06-13,247255,4523.5,855
S92000003,Scotland,nation,2021-06-12,246400,4507.9,706
S92000003,Scotland,nation,2021-06-11,245694,4495.0,865
S92000003,Scotland,nation,2021-06-10,244829,4479.1,1040
S92000003,Scotland,nation,2021-06-09,243789,4460.1,1056
S92000003,Scotland,nation,2021-06-08,242733,4440.8,1026
S92000003,Scotland,nation,2021-06-07,241707,4422.0,953
S92000003,Scotland,nation,2021-06-06,240754,4404.6,677
S92000003,Scotland,nation,2021-06-05,240077,4392.2,606
S92000003,Scotland,nation,2021-06-04,239471,4381.1,822
S92000003,Scotland,nation,2021-06-03,238649,4366.1,949
S92000003,Scotland,nation,2021-06-02,237700,4348.7,959
S92000003,Scotland,nation,2021-06-01,236741,4331.2,773
S92000003,Scotland,nation,2021-05-31,235968,4317.0,601
S92000003,Scotland,nation,2021-05-30,235367,4306.0,486
S92000003,Scotland,nation,2021-05-29,234881,4297.1,435
S92000003,Scotland,nation,2021-05-28,234446,4289.2,548
S92000003,Scotland,nation,2021-05-27,233898,4279.1,552
S92000003,Scotland,nation,2021-05-26,233346,4269.0,628
S92000003,Scotland,nation,2021-05-25,232718,4257.6,504
S92000003,Scotland,nation,2021-05-24,232214,4248.3,496
S92000003,Scotland,nation,2021-05-23,231718,4239.3,324
S92000003,Scotland,nation,2021-05-22,231394,4233.3,291
S92000003,Scotland,nation,2021-05-21,231103,4228.0,360
S92000003,Scotland,nation,2021-05-20,230743,4221.4,381
S92000003,Scotland,nation,2021-05-19,230362,4214.5,409
S92000003,Scotland,nation,2021-05-18,229953,4207.0,417
S92000003,Scotland,nation,2021-05-17,229536,4199.3,361
S92000003,Scotland,nation,2021-05-16,229175,4192.7,231
S92000003,Scotland,nation,2021-05-15,228944,4188.5,228
S92000003,Scotland,nation,2021-05-14,228716,4184.3,291
S92000003,Scotland,nation,2021-05-13,228425,4179.0,314
S92000003,Scotland,nation,2021-05-12,228111,4173.3,298
S92000003,Scotland,nation,2021-05-11,227813,4167.8,283
S92000003,Scotland,nation,2021-05-10,227530,4162.6,329
S92000003,Scotland,nation,2021-05-09,227201,4156.6,210
S92000003,Scotland,nation,2021-05-08,226991,4152.8,185
S92000003,Scotland,nation,2021-05-07,226806,4149.4,203
S92000003,Scotland,nation,2021-05-06,226603,4145.7,218
S92000003,Scotland,nation,2021-05-05,226385,4141.7,222
S92000003,Scotland,nation,2021-05-04,226163,4137.6,196
S92000003,Scotland,nation,2021-05-03,225967,4134.0,162
S92000003,Scotland,nation,2021-05-02,225805,4131.1,121
S92000003,Scotland,nation,2021-05-01,225684,4128.9,126
S92000003,Scotland,nation,2021-04-30,225558,4126.6,172
S92000003,Scotland,nation,2021-04-29,225386,4123.4,174
S92000003,Scotland,nation,2021-04-28,225212,4120.2,193
S92000003,Scotland,nation,2021-04-27,225019,4116.7,195
S92000003,Scotland,nation,2021-04-26,224824,4113.1,195
S92000003,Scotland,nation,2021-04-25,224629,4109.6,109
S92000003,Scotland,nation,2021-04-24,224520,4107.6,150
S92000003,Scotland,nation,2021-04-23,224370,4104.8,188
S92000003,Scotland,nation,2021-04-22,224182,4101.4,231
S92000003,Scotland,nation,2021-04-21,223951,4097.2,237
S92000003,Scotland,nation,2021-04-20,223714,4092.8,242
S92000003,Scotland,nation,2021-04-19,223472,4088.4,264
S92000003,Scotland,nation,2021-04-18,223208,4083.6,175
S92000003,Scotland,nation,2021-04-17,223033,4080.4,202
S92000003,Scotland,nation,2021-04-16,222831,4076.7,222
S92000003,Scotland,nation,2021-04-15,222609,4072.6,198
S92000003,Scotland,nation,2021-04-14,222411,4069.0,212
S92000003,Scotland,nation,2021-04-13,222199,4065.1,261
S92000003,Scotland,nation,2021-04-12,221938,4060.3,260
S92000003,Scotland,nation,2021-04-11,221678,4055.6,212
S92000003,Scotland,nation,2021-04-10,221466,4051.7,227
S92000003,Scotland,nation,2021-04-09,221239,4047.5,266
S92000003,Scotland,nation,2021-04-08,220973,4042.7,282
S92000003,Scotland,nation,2021-04-07,220691,4037.5,282
S92000003,Scotland,nation,2021-04-06,220409,4032.4,356
S92000003,Scotland,nation,2021-04-05,220053,4025.9,293
S92000003,Scotland,nation,2021-04-04,219760,4020.5,254
S92000003,Scotland,nation,2021-04-03,219506,4015.8,280
S92000003,Scotland,nation,2021-04-02,219226,4010.7,353
S92000003,Scotland,nation,2021-04-01,218873,4004.3,413
S92000003,Scotland,nation,2021-03-31,218460,3996.7,394
S92000003,Scotland,nation,2021-03-30,218066,3989.5,394
S92000003,Scotland,nation,2021-03-29,217672,3982.3,514
S92000003,Scotland,nation,2021-03-28,217158,3972.9,357
S92000003,Scotland,nation,2021-03-27,216801,3966.4,386
S92000003,Scotland,nation,2021-03-26,216415,3959.3,474
S92000003,Scotland,nation,2021-03-25,215941,3950.6,573
S92000003,Scotland,nation,2021-03-24,215368,3940.1,541
S92000003,Scotland,nation,2021-03-23,214827,3930.2,603
S92000003,Scotland,nation,2021-03-22,214224,3919.2,680
S92000003,Scotland,nation,2021-03-21,213544,3906.8,463
S92000003,Scotland,nation,2021-03-20,213081,3898.3,458
S92000003,Scotland,nation,2021-03-19,212623,3889.9,542
S92000003,Scotland,nation,2021-03-18,212081,3880.0,552
S92000003,Scotland,nation,2021-03-17,211529,3869.9,597
S92000003,Scotland,nation,2021-03-16,210932,3859.0,572
S92000003,Scotland,nation,2021-03-15,210360,3848.5,688
S92000003,Scotland,nation,2021-03-14,209672,3835.9,443
S92000003,Scotland,nation,2021-03-13,209229,3827.8,464
S92000003,Scotland,nation,2021-03-12,208765,3819.3,584
S92000003,Scotland,nation,2021-03-11,208181,3808.7,662
S92000003,Scotland,nation,2021-03-10,207519,3796.5,622
S92000003,Scotland,nation,2021-03-09,206897,3785.2,653
S92000003,Scotland,nation,2021-03-08,206244,3773.2,588
S92000003,Scotland,nation,2021-03-07,205656,3762.5,433
S92000003,Scotland,nation,2021-03-06,205223,3754.5,479
S92000003,Scotland,nation,2021-03-05,204744,3745.8,465
S92000003,Scotland,nation,2021-03-04,204279,3737.3,558
S92000003,Scotland,nation,2021-03-03,203721,3727.1,495
S92000003,Scotland,nation,2021-03-02,203226,3718.0,518
S92000003,Scotland,nation,2021-03-01,202708,3708.5,547
S92000003,Scotland,nation,2021-02-28,202161,3698.5,426
S92000003,Scotland,nation,2021-02-27,201735,3690.7,414
